FOLLOWER_BEHAVIOR;COOPERATION_TYPE;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;ALIGNMENT;STATUS;LB;UB;GAP;EVAL;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;TIME;NB_BNB;NB_SOL;
DependentStrongWeak;Proportional;Deterministic_Equivalent;1;0.01;0;../data/instances/xuwang-bmilplib_210_1.txt;-0.0826914;2;-134.771448;-134.761902;0.000071;-134.761902;-15.400000;-14.114630;-14.114630;-14.114630;57.000000;23415.000000;1;
