FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;ALIGNMENT;STATUS;LB;UB;GAP;EVAL;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;TIME;NB_BNB;NB_SOL;
DependentStrongWeak;Threshold;0.5;Deterministic_Equivalent;1;0.01;0;../data/instances/denegre-milp_30_30_30_2310_10_e1_2_mod.txt;-0.118505;2;-1001.359488;-1001.357092;0.000002;-1001.357017;-252.207991;-250.964274;-252.207991;-251.589154;26.000000;13714.000000;1;
