FOLLOWER_BEHAVIOR;COOPERATION_TYPE;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;NB_SAA_PROBLEMS;NB_SAA_SCENARIOS;NB_SAA_THINNING;ALIGNMENT;LB_1;UB_1;GAP_1;OBJ_FOLLOWER_1;NB_BNB_1;STATUS;LB;UB;GAP;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;OBJ_VAR_FOLLOWER;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;NB_SOL;
DependentStrongWeak;Proportional;Transformed_SAA;1;0.01;0;../data/instances/denegre-milp_30_30_30_2310_10_e1_1_mod.txt;1;100;1;-0.224475;-999.753146;-999.753146;-0.000000;-202.200726;12437.000000;2;-999.753146;-999.975241;-0.000222;-202.200726;-198.503562;-200.273439;-199.800785;0.000000;17.000000;17.000000;0.000000;12437.000000;0.000000;-999.753146;-999.975241;-0.222094;0.000000;0.000000;0.000000;0;1;
