FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;ALIGNMENT;STATUS;LB;UB;GAP;EVAL;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;TIME;NB_BNB;NB_SOL;
DependentStrongWeak;FragilePower;5;Deterministic_Equivalent;1;0.01;0;../data/instances/denegre-miblp_20_15_50_0110_10_5.txt;0.140474;2;-297.395403;-297.395242;0.000001;-297.393743;-165.063158;-161.779908;-161.779908;-161.779908;15.000000;2650.000000;1;
