FOLLOWER_BEHAVIOR;COOPERATION_TYPE;NB_INTERVALS;SCALING;METHOD;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;NB_SAA_PROBLEMS;NB_SAA_SCENARIOS;NB_SAA_THINNING;NB_VAL_PROBLEMS;NB_VAL_SCENARIOS;NB_VAL_THINNING;COORDINATE_HAR;METROPOLIS_HAS;ALIGNMENT;LB_1;UB_1;GAP_1;OBJ_FOLLOWER_1;NB_BNB_1;STATUS;LB;UB;GAP;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;OBJ_VAR_FOLLOWER;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;NB_SOL;
DependentGeneral;GenProportional;-1;1;Callback;Transformed_SAA;1;0.01;0;../data/instances/xuwang-bmilplib_210_5_mod.txt;1;1500;10;4;10000;50;1;0;-0.0779378;-121.801435;-121.801435;0.000000;0.000000;1171.000000;2;-121.801435;-121.905488;-0.000854;0.000000;0.000000;0.000000;0.684187;0.000002;6198.000000;4642.000000;1556.000000;1171.000000;0.000000;-121.801435;-121.890602;-0.089167;0.000000;0.000082;0.000082;0;1;
