FOLLOWER_BEHAVIOR;COOPERATION_TYPE;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;ALIGNMENT;STATUS;LB;UB;GAP;EVAL;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;TIME;NB_BNB;NB_SOL;
FixedStrongWeak;0;Deterministic_Equivalent;1;0.01;0;../data/instances/denegre-milp_30_30_30_2310_10_5.txt;-0.179808;2;-998.374440;-998.374440;0.000000;-998.374440;-811.346562;-806.048822;-811.346562;-811.346562;0.000000;301.000000;1;
