FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;NB_SAA_PROBLEMS;NB_SAA_SCENARIOS;NB_SAA_THINNING;ALIGNMENT;LB_1;UB_1;GAP_1;OBJ_FOLLOWER_1;NB_BNB_1;STATUS;LB;UB;GAP;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;OBJ_VAR_FOLLOWER;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;NB_SOL;
DependentStrongWeak;StrongPower;5;Transformed_SAA;1;0.01;0;../data/instances/denegre-miblp_20_15_50_0110_10_5.txt;1;100;1;0.140474;-305.935486;-305.935486;0.000000;-165.063158;4628.000000;2;-305.935486;-305.840779;0.000310;-165.063158;-161.779908;-161.779908;-161.779908;0.000000;2.000000;2.000000;0.000000;4628.000000;0.000000;-305.935486;-305.840779;0.094707;0.000000;0.000000;0.000000;0;1;
