FOLLOWER_BEHAVIOR;COOPERATION_TYPE;METHOD;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;NB_SAA_PROBLEMS;NB_SAA_SCENARIOS;NB_SAA_THINNING;NB_VAL_PROBLEMS;NB_VAL_SCENARIOS;NB_VAL_THINNING;COORDINATE_HAR;METROPOLIS_HAS;ALIGNMENT;LB_1;UB_1;GAP_1;OBJ_FOLLOWER_1;NB_BNB_1;STATUS;LB;UB;GAP;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;OBJ_VAR_FOLLOWER;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;NB_SOL;
DependentGeneral;Neutral;Callback;Transformed_SAA;1;0.01;0;../data/instances/denegre-miblp_20_20_50_0110_5_e1_3_mod.txt;1;1500;10;4;10000;50;1;0;-0.395339;-673.932117;-550.489010;0.224243;-13.285714;141074.000000;3;-673.932117;-552.041006;0.220801;-13.285714;-12.094284;-12.094284;-12.334001;0.000001;10813.000000;10800.000000;13.000000;141074.000000;0.000000;-673.932117;-551.636991;122.295126;0.000000;0.060689;0.060689;1;1;
