FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;ALIGNMENT;STATUS;LB;UB;GAP;EVAL;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;TIME;NB_BNB;NB_SOL;
DependentStrongWeak;StrongPower;2;Deterministic_Equivalent;1;0.01;0;../data/instances/xuwang-bmilplib_60_7.txt;0.128631;2;-174.830650;-174.813369;0.000099;-174.815649;-70.272727;-68.731487;-68.731487;-68.731487;41.000000;47290.000000;1;
