FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;NB_SAA_PROBLEMS;NB_SAA_SCENARIOS;NB_SAA_THINNING;ALIGNMENT;LB_1;UB_1;GAP_1;OBJ_FOLLOWER_1;NB_BNB_1;STATUS;LB;UB;GAP;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;OBJ_VAR_FOLLOWER;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;NB_SOL;
DependentStrongWeak;StrongPower;5;Transformed_SAA;1;0.01;0;../data/instances/xuwang-bmilplib_110_6_mod.txt;1;100;1;0.0938079;-148.616233;-148.601681;0.000098;-12.000000;4107867.000000;2;-148.616233;-148.781473;-0.001111;-12.000000;-12.000000;-10.904670;-11.386834;0.000000;1319.000000;1319.000000;0.000000;4107867.000000;0.000000;-148.616233;-148.781473;-0.165240;0.000000;0.000000;0.000000;0;1;
