FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;ALIGNMENT;STATUS;LB;UB;GAP;EVAL;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;TIME;NB_BNB;NB_SOL;
DependentStrongWeak;FragilePower;10;Deterministic_Equivalent;1;0.01;0;../data/instances/denegre-miblp_20_20_50_0110_15_7_mod.txt;0.317517;2;-457.812740;-457.791339;0.000047;-457.777415;-89.600000;-86.409180;-86.409180;-86.409180;22.000000;11059.000000;1;
