FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;NB_SAA_PROBLEMS;NB_SAA_SCENARIOS;NB_SAA_THINNING;ALIGNMENT;LB_1;UB_1;GAP_1;OBJ_FOLLOWER_1;NB_BNB_1;STATUS;LB;UB;GAP;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;OBJ_VAR_FOLLOWER;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;NB_SOL;
DependentStrongWeak;Threshold;2;Transformed_SAA;1;0.01;0;../data/instances/xuwang-bmilplib_110_3_mod.txt;1;100;1;-0.120349;-228.787497;-228.765358;0.000097;-48.232143;37203.000000;2;-228.787497;-229.384272;-0.002602;-48.232143;-46.851543;-46.851543;-46.851543;0.000000;28.000000;28.000000;0.000000;37203.000000;0.000000;-228.787497;-229.384272;-0.596775;0.000000;0.000000;0.000000;0;1;
