FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;ALIGNMENT;STATUS;LB;UB;GAP;EVAL;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;TIME;NB_BNB;NB_SOL;
DependentStrongWeak;Fragile;2;Deterministic_Equivalent;1;0.01;0;../data/instances/denegre-miblp_20_15_50_0110_10_1_mod.txt;0.384928;2;-312.721563;-312.715758;0.000019;-312.711413;-250.893617;-248.067657;-248.067657;-248.067657;16.000000;607.000000;1;
