FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;ALIGNMENT;STATUS;LB;UB;GAP;EVAL;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;TIME;NB_BNB;NB_SOL;
DependentStrongWeak;Fragile;10;Deterministic_Equivalent;1;0.01;0;../data/instances/xuwang-bmilplib_60_7_mod.txt;0.0682203;2;-168.348792;-168.348703;0.000001;-168.348407;-28.578947;-27.154877;-27.154877;-27.154877;26.000000;20325.000000;1;
