FOLLOWER_BEHAVIOR;COOPERATION_TYPE;METHOD;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;NB_SAA_PROBLEMS;NB_SAA_SCENARIOS;NB_SAA_THINNING;NB_VAL_PROBLEMS;NB_VAL_SCENARIOS;NB_VAL_THINNING;COORDINATE_HAR;METROPOLIS_HAS;ALIGNMENT;LB_1;UB_1;GAP_1;OBJ_FOLLOWER_1;NB_BNB_1;STATUS;LB;UB;GAP;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;OBJ_VAR_FOLLOWER;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;NB_SOL;
DependentGeneral;Neutral;Callback;Transformed_SAA;1;0.01;0;../data/instances/denegre-miblp_20_20_50_0110_5_e1_6.txt;1;1000;5;4;10000;50;1;0;-0.140594;-837.228564;-837.228564;0.000000;-262.523810;4403.000000;2;-837.228564;-837.103618;0.000149;-262.523810;-258.298470;-258.298470;-259.532390;0.000016;140.000000;130.000000;11.000000;4403.000000;0.000000;-837.228564;-837.069366;0.159198;0.000000;0.000436;0.000436;0;1;
