FOLLOWER_BEHAVIOR;COOPERATION_TYPE;PARAM;SOLUTION;NEAR_OPT;EPS_NEAR_OPT;MULT_NEAR_OPT;INSTANCE_FILE;NB_SAA_PROBLEMS;NB_SAA_SCENARIOS;NB_SAA_THINNING;ALIGNMENT;LB_1;UB_1;GAP_1;OBJ_FOLLOWER_1;NB_BNB_1;STATUS;LB;UB;GAP;OBJ_FOLLOWER;OBJ_OPT_FOLLOWER;OBJ_PES_FOLLOWER;OBJ_MEAN_FOLLOWER;OBJ_VAR_FOLLOWER;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;NB_SOL;
DependentStrongWeak;FragilePower;5;Transformed_SAA;1;0.01;0;../data/instances/denegre-miblp_20_20_50_0110_15_5_mod.txt;1;100;1;-0.242886;-45.199260;-45.199260;0.000000;-329.172297;5769.000000;2;-45.199260;-47.130747;-0.040981;-329.172297;-324.579107;-324.579107;-324.579107;0.000000;1.000000;1.000000;0.000000;5769.000000;0.000000;-45.199260;-47.130747;-1.931488;0.000000;0.000000;0.000000;0;1;
